INSEE,Codepos,Commune,Departement
89221,89130,LEUGNY,YONNE
89222,89520,LEVIS,YONNE
89223,89160,LEZINNES,YONNE
89224,89800,LICHERES PRES AIGREMONT,YONNE
89225,89660,LICHERES SUR YONNE,YONNE
89226,89800,LIGNORELLES,YONNE
89227,89144,LIGNY LE CHATEL,YONNE
89228,89240,LINDRY,YONNE
89229,89140,LIXY,YONNE
89230,89300,LOOZE,YONNE
89231,89350,LOUESMES,YONNE
89232,89200,LUCY LE BOIS,YONNE
89233,89270,LUCY SUR CURE,YONNE
89234,89480,LUCY SUR YONNE,YONNE
89235,89200,MAGNY,YONNE
89236,89100,MAILLOT,YONNE
89237,89270,MAILLY LA VILLE,YONNE
89238,89660,MAILLY LE CHATEAU,YONNE
89239,89100,MALAY LE GRAND,YONNE
89240,89100,MALAY LE PETIT,YONNE
89241,89120,MALICORNE,YONNE
89242,89800,MALIGNY,YONNE
89243,89120,MARCHAIS BETON,YONNE
89244,89420,MARMEAUX,YONNE
89245,89500,MARSANGY,YONNE
89246,89440,MASSANGIS,YONNE
89247,89430,MELISEY,YONNE
89248,89450,MENADES,YONNE
89249,89210,MERCY,YONNE
89250,89144,MERE,YONNE
89251,89110,MERRY LA VALLEE,YONNE
89252,89560,MERRY SEC,YONNE
89253,89660,MERRY SUR YONNE,YONNE
89254,89130,MEZILLES,YONNE
89255,89140,MICHERY,YONNE
89256,89580,MIGE,YONNE
89257,89400,MIGENNES,YONNE
89258,89800,MILLY,YONNE
89259,89310,MOLAY,YONNE
89260,89560,MOLESMES,YONNE
89261,89190,MOLINONS,YONNE
89262,89700,MOLOSMES,YONNE
89263,89470,MONETEAU,YONNE
89264,89150,MONTACHER VILLEGARDIN,YONNE
89265,89230,MONTIGNY LA RESLE,YONNE
89266,89660,MONTILLOT,YONNE
89267,89420,MONTREAL,YONNE
89268,89250,MONT ST SULPICE,YONNE
89270,89560,MOUFFY,YONNE
89271,89310,MOULINS EN TONNERROIS,YONNE
89272,89130,MOULINS SUR OUANNE,YONNE
89273,89520,MOUTIERS EN PUISAYE,YONNE
89274,89100,NAILLY,YONNE
89275,89113,NEUILLY,YONNE
89276,89570,NEUVY SAUTOUR,YONNE
89277,89310,NITRY,YONNE
89278,89760,NOE,YONNE
89279,89310,NOYERS,YONNE
89280,89390,NUITS,YONNE
89281,89110,LES ORMES,YONNE
89282,89400,ORMOY,YONNE
89283,89560,OUANNE,YONNE
89284,89160,PACY SUR ARMANCON,YONNE
89285,89140,PAILLY,YONNE
89286,89240,PARLY,YONNE
89287,89100,PARON,YONNE
89288,89210,PAROY EN OTHE,YONNE
89289,89300,PAROY SUR THOLON,YONNE
89290,89310,PASILLY,YONNE
89291,89510,PASSY,YONNE
89292,89360,PERCEY,YONNE
89293,89520,PERREUSE,YONNE
89294,89120,PERREUX,YONNE
89295,89000,PERRIGNY PRES AUXERRE,YONNE
89296,89390,PERRIGNY SUR ARMANCON,YONNE
89297,89450,PIERRE PERTHUIS,YONNE
89298,89330,PIFFONDS,YONNE
89299,89740,PIMELLES,YONNE
89300,89420,PISY,YONNE
89301,89260,PLESSIS DU MEE,YONNE
89302,89140,PLESSIS ST JEAN,YONNE
89303,89310,POILLY SUR SEREIN,YONNE
89304,89110,POILLY SUR THOLON,YONNE
89305,89800,POINCHY,YONNE
89306,89200,PONTAUBERT,YONNE
89307,89230,PONTIGNY,YONNE
89308,89190,PONT SUR VANNE,YONNE
89309,89140,PONT SUR YONNE,YONNE
89310,89260,LA POSTOLLE,YONNE
89311,89240,POURRAIN,YONNE
89312,89440,PRECY LE SEC,YONNE
89313,89116,PRECY SUR VRIN,YONNE
89314,89460,PREGILBERT,YONNE
89315,89800,PREHY,YONNE
89316,89200,PROVENCY,YONNE
89317,89120,PRUNOY,YONNE
89318,89630,QUARRE LES TOMBES,YONNE
89319,89290,QUENNE,YONNE
89320,89740,QUINCEROT,YONNE
89321,89390,RAVIERES,YONNE
89322,89600,REBOURSEAUX,YONNE
89323,89700,ROFFEY,YONNE
89324,89220,ROGNY LES SEPT ECLUSES,YONNE
89325,89170,RONCHERES,YONNE
89326,89100,ROSOY,YONNE
89327,89500,ROUSSON,YONNE
89328,89230,ROUVRAY,YONNE
89329,89430,RUGNY,YONNE
89330,89270,SACY,YONNE
89331,89520,SAINPUITS,YONNE
89332,89340,ST AGNAN,YONNE
89333,89420,ST ANDRE EN TERRE PLAINE,YONNE
89334,89110,ST AUBIN CHATEAUNEUF,YONNE
89335,89300,ST AUBIN SUR YONNE,YONNE
89336,89630,ST BRANCHER,YONNE
89337,89530,ST BRIS LE VINEUX,YONNE
89338,89100,ST CLEMENT,YONNE
89339,89440,STE COLOMBE,YONNE
89340,89520,STE COLOMBE SUR LOING,YONNE
89341,89800,ST CYR LES COLONS,YONNE
89342,89100,ST DENIS,YONNE
89343,89120,ST DENIS SUR OUANNE,YONNE
89344,89170,ST FARGEAU,YONNE
89345,89600,ST FLORENTIN,YONNE
89346,89000,ST GEORGES SUR BAULCHES,YONNE
89347,89630,ST GERMAIN DES CHAMPS,YONNE
89348,89330,ST JULIEN DU SAULT,YONNE
89349,89630,ST LEGER VAUBAN,YONNE
89350,89330,ST LOUP D ORDON,YONNE
89351,89420,STE MAGNANCE,YONNE
89352,89170,ST MARTIN DES CHAMPS,YONNE
89353,89330,ST MARTIN D ORDON,YONNE
89354,89100,ST MARTIN DU TERTRE,YONNE
89355,89700,ST MARTIN SUR ARMANCON,YONNE
89356,89110,ST MARTIN SUR OCRE,YONNE
89357,89260,ST MARTIN SUR OREUSE,YONNE
89358,89120,ST MARTIN SUR OUANNE,YONNE
89359,89190,ST MAURICE AUX RICHES HOM,YONNE
89360,89110,ST MAURICE LE VIEIL,YONNE
89361,89110,ST MAURICE THIZOUAILLES,YONNE
89362,89270,ST MORE,YONNE
89363,89460,STE PALLAYE,YONNE
89364,89450,ST PERE,YONNE
89365,89220,ST PRIVE,YONNE
89366,89116,ST ROMAIN LE PREUX,YONNE
89367,89520,SAINTS,YONNE
89368,89520,ST SAUVEUR EN PUISAYE,YONNE
89369,89140,ST SEROTIN,YONNE
89370,89150,ST VALERIEN,YONNE
89371,89310,STE VERTU,YONNE
89372,89430,ST VINNEMER,YONNE
89373,89100,SALIGNY,YONNE
89374,89160,SAMBOURG,YONNE
89375,89420,SANTIGNY,YONNE
89376,89310,SARRY,YONNE
89377,89420,SAUVIGNY LE BEUREAL,YONNE
89378,89200,SAUVIGNY LE BOIS,YONNE
89379,89420,SAVIGNY EN TERRE PLAINE,YONNE
89380,89150,SAVIGNY SUR CLAIRIS,YONNE
89381,89420,SCEAUX,YONNE
89382,89250,SEIGNELAY,YONNE
89383,89560,SEMENTRON,YONNE
89384,89710,SENAN,YONNE
89385,89160,SENNEVOY LE BAS,YONNE
89386,89160,SENNEVOY LE HAUT,YONNE
89387,89100,SENS,YONNE
89388,89116,SEPEAUX,YONNE
89389,89170,SEPTFONDS,YONNE
89390,89140,SERBONNES,YONNE
89391,89140,SERGINES,YONNE
89392,89200,SERMIZELLES,YONNE
89393,89700,SERRIGNY,YONNE
89394,89270,SERY,YONNE
89395,89190,LES SIEGES,YONNE
89396,89260,SOGNES,YONNE
89397,89110,SOMMECAISE,YONNE
89398,89570,SORMERY,YONNE
89399,89100,SOUCY,YONNE
89400,89520,SOUGERES EN PUISAYE,YONNE
89401,89470,SOUGERES SUR SINOTTE,YONNE
89402,89570,SOUMAINTRAIN,YONNE
89403,89160,STIGNY,YONNE
89404,89100,SUBLIGNY,YONNE
89405,89560,TAINGY,YONNE
89406,89420,TALCY,YONNE
89407,89430,TANLAY,YONNE
89408,89350,TANNERRE EN PUISAYE,YONNE
89409,89450,THAROISEAU,YONNE
89410,89200,THAROT,YONNE
89411,89760,THEIL SUR VANNE,YONNE
89412,89420,THIZY,YONNE
89413,89430,THOREY,YONNE
89414,89260,THORIGNY SUR OREUSE,YONNE
89415,89200,THORY,YONNE
89416,89520,THURY,YONNE
89417,89700,TISSEY,YONNE
89418,89700,TONNERRE,YONNE
89419,89130,TOUCY,YONNE
89420,89520,TREIGNY,YONNE
89421,89420,TREVILLY,YONNE
89422,89430,TRICHEY,YONNE
89423,89700,TRONCHOY,YONNE
89424,89460,TRUCY SUR YONNE,YONNE
89425,89570,TURNY,YONNE
89426,89580,VAL DE MERCY,YONNE
89427,89580,VALLAN,YONNE
89428,89150,VALLERY,YONNE
89429,89760,VAREILLES,YONNE
89430,89144,VARENNES,YONNE
89431,89420,VASSY,YONNE
89432,89320,VAUDEURS,YONNE
89433,89200,VAULT DE LUGNY,YONNE
89434,89320,VAUMORT,YONNE
89435,89290,VAUX,YONNE
89436,89210,VENIZY,YONNE
89437,89230,VENOUSE,YONNE
89438,89290,VENOY,YONNE
89439,89600,VERGIGNY,YONNE
89440,89330,VERLIN,YONNE
89441,89270,VERMENTON,YONNE
89442,89150,VERNOY,YONNE
89443,89510,VERON,YONNE
89444,89260,VERTILLY,YONNE
89445,89700,VEZANNES,YONNE
89446,89450,VEZELAY,YONNE
89447,89700,VEZINNES,YONNE
89448,89420,VIGNES,YONNE
89449,89720,VILLEBLEVIN,YONNE
89450,89150,VILLEBOUGIS,YONNE
89451,89320,VILLECHETIVE,YONNE
89452,89300,VILLECIEN,YONNE
89453,89240,VILLEFARGEAU,YONNE
89454,89120,VILLEFRANCHE,YONNE
89456,89140,VILLEMANOCHE,YONNE
89457,89113,VILLEMER,YONNE
89458,89140,VILLENAVOTTE,YONNE
89459,89150,VILLENEUVE LA DONDAGRE,YONNE
89460,89340,VILLENEUVE LA GUYARD,YONNE
89461,89190,VILLENEUVE L ARCHEVEQUE,YONNE
89462,89350,VILLENEUVE LES GENETS,YONNE
89463,89230,VILLENEUVE ST SALVES,YONNE
89464,89500,VILLENEUVE SUR YONNE,YONNE
89465,89140,VILLEPERROT,YONNE
89466,89100,VILLEROY,YONNE
89467,89140,VILLETHIERRY,YONNE
89468,89330,VILLEVALLIER,YONNE
89469,89260,PERCENEIGE,YONNE
89470,89160,VILLIERS LES HAUTS,YONNE
89471,89760,VILLIERS LOUIS,YONNE
89472,89130,VILLIERS ST BENOIT,YONNE
89473,89110,VILLIERS SUR THOLON,YONNE
89474,89360,VILLIERS VINEUX,YONNE
89475,89740,VILLON,YONNE
89476,89130,LA VILLOTTE,YONNE
89477,89800,VILLY,YONNE
89478,89290,VINCELLES,YONNE
89479,89290,VINCELOTTES,YONNE
89480,89140,VINNEUF,YONNE
89481,89160,VIREAUX,YONNE
89482,89700,VIVIERS,YONNE
89483,89260,VOISINES,YONNE
89484,89710,VOLGRE,YONNE
89485,89270,VOUTENAY SUR CURE,YONNE
89486,89700,YROUERRE,YONNE
90001,90400,ANDELNANS,TERRITOIRE DE BELFORT
90002,90150,ANGEOT,TERRITOIRE DE BELFORT
90003,90170,ANJOUTEY,TERRITOIRE DE BELFORT
90004,90800,ARGIESANS,TERRITOIRE DE BELFORT
90005,90200,AUXELLES BAS,TERRITOIRE DE BELFORT
90006,90200,AUXELLES HAUT,TERRITOIRE DE BELFORT
90007,90800,BANVILLARS,TERRITOIRE DE BELFORT
90008,90800,BAVILLIERS,TERRITOIRE DE BELFORT
90009,90500,BEAUCOURT,TERRITOIRE DE BELFORT
90010,90000,BELFORT,TERRITOIRE DE BELFORT
90011,90400,BERMONT,TERRITOIRE DE BELFORT
90012,90160,BESSONCOURT,TERRITOIRE DE BELFORT
90013,90150,BETHONVILLIERS,TERRITOIRE DE BELFORT
90014,90100,BORON,TERRITOIRE DE BELFORT
90015,90400,BOTANS,TERRITOIRE DE BELFORT
90016,90110,BOURG SOUS CHATELET,TERRITOIRE DE BELFORT
90017,90140,BOUROGNE,TERRITOIRE DE BELFORT
90018,90140,BREBOTTE,TERRITOIRE DE BELFORT
90019,90130,BRETAGNE,TERRITOIRE DE BELFORT
90020,90800,BUC,TERRITOIRE DE BELFORT
90021,90140,CHARMOIS,TERRITOIRE DE BELFORT
90022,90700,CHATENOIS LES FORGES,TERRITOIRE DE BELFORT
90023,90330,CHAUX,TERRITOIRE DE BELFORT
90024,90100,CHAVANATTE,TERRITOIRE DE BELFORT
90025,90100,CHAVANNES LES GRANDS,TERRITOIRE DE BELFORT
90026,90340,CHEVREMONT,TERRITOIRE DE BELFORT
90027,90100,COURCELLES,TERRITOIRE DE BELFORT
90028,90100,COURTELEVANT,TERRITOIRE DE BELFORT
90029,90300,CRAVANCHE,TERRITOIRE DE BELFORT
90030,90100,CROIX,TERRITOIRE DE BELFORT
90031,90150,CUNELIERES,TERRITOIRE DE BELFORT
90032,90400,DANJOUTIN,TERRITOIRE DE BELFORT
90033,90100,DELLE,TERRITOIRE DE BELFORT
90034,90160,DENNEY,TERRITOIRE DE BELFORT
90035,90400,DORANS,TERRITOIRE DE BELFORT
90036,90150,EGUENIGUE,TERRITOIRE DE BELFORT
90037,90300,ELOIE,TERRITOIRE DE BELFORT
90039,90850,ESSERT,TERRITOIRE DE BELFORT
90041,90170,ETUEFFONT,TERRITOIRE DE BELFORT
90042,90350,EVETTE SALBERT,TERRITOIRE DE BELFORT
90043,90100,FAVEROIS,TERRITOIRE DE BELFORT
90044,90110,FELON,TERRITOIRE DE BELFORT
90045,90100,FECHE L EGLISE,TERRITOIRE DE BELFORT
90046,90100,FLORIMONT,TERRITOIRE DE BELFORT
90047,90150,FONTAINE,TERRITOIRE DE BELFORT
90048,90340,FONTENELLE,TERRITOIRE DE BELFORT
90049,90150,FOUSSEMAGNE,TERRITOIRE DE BELFORT
90050,90150,FRAIS,TERRITOIRE DE BELFORT
90051,90140,FROIDEFONTAINE,TERRITOIRE DE BELFORT
90052,90200,GIROMAGNY,TERRITOIRE DE BELFORT
90053,90600,GRANDVILLARS,TERRITOIRE DE BELFORT
90054,90200,GROSMAGNY,TERRITOIRE DE BELFORT
90055,90100,GROSNE,TERRITOIRE DE BELFORT
90056,90100,JONCHEREY,TERRITOIRE DE BELFORT
90057,90300,LACHAPELLE SOUS CHAUX,TERRITOIRE DE BELFORT
90058,90360,LACHAPELLE SOUS ROUGEMONT,TERRITOIRE DE BELFORT
90059,90150,LACOLLONGE,TERRITOIRE DE BELFORT
90060,90150,LAGRANGE,TERRITOIRE DE BELFORT
90061,90170,LAMADELEINE VAL DES ANGES,TERRITOIRE DE BELFORT
90062,90150,LARIVIERE,TERRITOIRE DE BELFORT
90063,90100,LEBETAIN,TERRITOIRE DE BELFORT
90064,90100,LEPUIX NEUF,TERRITOIRE DE BELFORT
90065,90200,LEPUIX,TERRITOIRE DE BELFORT
90066,90110,LEVAL,TERRITOIRE DE BELFORT
90067,90150,MENONCOURT,TERRITOIRE DE BELFORT
90068,90400,MEROUX MOVAL,TERRITOIRE DE BELFORT
90069,90120,MEZIRE,TERRITOIRE DE BELFORT
90070,90500,MONTBOUTON,TERRITOIRE DE BELFORT
90071,90130,MONTREUX CHATEAU,TERRITOIRE DE BELFORT
90072,90120,MORVILLARS,TERRITOIRE DE BELFORT
90073,90400,MOVAL,TERRITOIRE DE BELFORT
90074,90340,NOVILLARD,TERRITOIRE DE BELFORT
90075,90300,OFFEMONT,TERRITOIRE DE BELFORT
90076,90160,PEROUSE,TERRITOIRE DE BELFORT
90077,90130,PETIT CROIX,TERRITOIRE DE BELFORT
90078,90360,PETITEFONTAINE,TERRITOIRE DE BELFORT
90079,90170,PETITMAGNY,TERRITOIRE DE BELFORT
90080,90150,PHAFFANS,TERRITOIRE DE BELFORT
90081,90370,RECHESY,TERRITOIRE DE BELFORT
90082,90140,AUTRECHENE,TERRITOIRE DE BELFORT
90083,90140,RECOUVRANCE,TERRITOIRE DE BELFORT
90084,90150,REPPE,TERRITOIRE DE BELFORT
90085,90200,RIERVESCEMONT,TERRITOIRE DE BELFORT
90086,90110,ROMAGNY SOUS ROUGEMONT,TERRITOIRE DE BELFORT
90087,90380,ROPPE,TERRITOIRE DE BELFORT
90088,90200,ROUGEGOUTTE,TERRITOIRE DE BELFORT
90089,90110,ROUGEMONT LE CHATEAU,TERRITOIRE DE BELFORT
90090,90100,ST DIZIER L EVEQUE,TERRITOIRE DE BELFORT
90091,90110,ST GERMAIN LE CHATELET,TERRITOIRE DE BELFORT
90093,90300,SERMAMAGNY,TERRITOIRE DE BELFORT
90094,90400,SEVENANS,TERRITOIRE DE BELFORT
90095,90100,SUARCE,TERRITOIRE DE BELFORT
90096,90100,THIANCOURT,TERRITOIRE DE BELFORT
90097,90400,TREVENANS,TERRITOIRE DE BELFORT
90098,90800,URCEREY,TERRITOIRE DE BELFORT
90099,90300,VALDOIE,TERRITOIRE DE BELFORT
90100,90150,VAUTHIERMONT,TERRITOIRE DE BELFORT
90101,90100,VELLESCOT,TERRITOIRE DE BELFORT
90102,90200,VESCEMONT,TERRITOIRE DE BELFORT
90103,90300,VETRIGNE,TERRITOIRE DE BELFORT
90104,90400,VEZELOIS,TERRITOIRE DE BELFORT
90105,90100,VILLARS LE SEC,TERRITOIRE DE BELFORT
90901,90400,FROIDEVAL,TERRITOIRE DE BELFORT
91001,91150,ABBEVILLE LA RIVIERE,ESSONNE
91016,91670,ANGERVILLE,ESSONNE
91017,91470,ANGERVILLIERS,ESSONNE
91021,91290,ARPAJON,ESSONNE
91022,91690,ARRANCOURT,ESSONNE
91027,91200,ATHIS MONS,ESSONNE
91035,91410,AUTHON LA PLAINE,ESSONNE
91037,91830,AUVERNAUX,ESSONNE
91038,91580,AUVERS ST GEORGES,ESSONNE
91041,91630,AVRAINVILLE,ESSONNE
91044,91160,BALLAINVILLIERS,ESSONNE
91045,91610,BALLANCOURT SUR ESSONNE,ESSONNE
91047,91590,BAULNE,ESSONNE
91064,91570,BIEVRES,ESSONNE
91067,91150,BLANDY,ESSONNE
91069,91720,BOIGNEVILLE,ESSONNE
91075,91150,BOIS HERPIN,ESSONNE
91079,91690,BOISSY LA RIVIERE,ESSONNE
91080,91590,BOISSY LE CUTTE,ESSONNE
91081,91870,BOISSY LE SEC,ESSONNE
91085,91790,BOISSY SOUS ST YON,ESSONNE
91086,91070,BONDOUFLE,ESSONNE
91093,91470,BOULLAY LES TROUX,ESSONNE
91095,91850,BOURAY SUR JUINE,ESSONNE
91097,91800,BOUSSY ST ANTOINE,ESSONNE
91098,91150,BOUTERVILLIERS,ESSONNE
91099,91820,BOUTIGNY SUR ESSONNE,ESSONNE
91100,91880,BOUVILLE,ESSONNE
91103,91220,BRETIGNY SUR ORGE,ESSONNE
91105,91650,BREUILLET,ESSONNE
91106,91650,BREUX JOUY,ESSONNE
91109,91150,BRIERES LES SCELLES,ESSONNE
91111,91640,BRIIS SOUS FORGES,ESSONNE
91112,91150,BROUY,ESSONNE
91114,91800,BRUNOY,ESSONNE
91115,91680,BRUYERES LE CHATEL,ESSONNE
91121,91720,BUNO BONNEVAUX,ESSONNE
91122,91440,BURES SUR YVETTE,ESSONNE
91129,91590,CERNY,ESSONNE
91130,91780,CHALO ST MARS,ESSONNE
91131,91740,CHALOU MOULINEUX,ESSONNE
91132,91730,CHAMARANDE,ESSONNE
91135,91750,CHAMPCUEIL,ESSONNE
91136,91160,CHAMPLAN,ESSONNE
91137,91150,CHAMPMOTTEUX,ESSONNE
91145,91410,CHATIGNONVILLE,ESSONNE
91148,91580,CHAUFFOUR LES ETRECHY,ESSONNE
91156,91630,CHEPTAINVILLE,ESSONNE
91159,91750,CHEVANNES,ESSONNE
91161,91380,CHILLY MAZARIN,ESSONNE
91173,91740,CONGERVILLE,ESSONNE
91174,91100,CORBEIL ESSONNES,ESSONNE
91175,91410,CORBREUSE,ESSONNE
91179,91830,LE COUDRAY MONTCEAUX,ESSONNE
91180,91490,COURANCES,ESSONNE
91182,91080,COURCOURONNES,ESSONNE
91184,91720,COURDIMANCHE SUR ESSONNE,ESSONNE
91186,91680,COURSON MONTELOUP,ESSONNE
91191,91560,CROSNE,ESSONNE
91195,91490,DANNEMOIS,ESSONNE
91198,91590,D HUISON LONGUEVILLE,ESSONNE
91200,91410,DOURDAN,ESSONNE
91201,91210,DRAVEIL,ESSONNE
91204,91540,ECHARCON,ESSONNE
91207,91520,EGLY,ESSONNE
91215,91860,EPINAY SOUS SENART,ESSONNE
91216,91360,EPINAY SUR ORGE,ESSONNE
91222,91660,ESTOUCHES,ESSONNE
91223,91150,ETAMPES,ESSONNE
91225,91450,ETIOLLES,ESSONNE
91226,91580,ETRECHY,ESSONNE
91228,91000,EVRY,ESSONNE
91232,91590,LA FERTE ALAIS,ESSONNE
91235,91700,FLEURY MEROGIS,ESSONNE
91240,91690,FONTAINE LA RIVIERE,ESSONNE
91243,91640,FONTENAY LES BRIIS,ESSONNE
91244,91540,FONTENAY LE VICOMTE,ESSONNE
91247,91410,LA FORET LE ROI,ESSONNE
91248,91150,LA FORET STE CROIX,ESSONNE
91249,91470,FORGES LES BAINS,ESSONNE
91272,91190,GIF SUR YVETTE,ESSONNE
91273,91720,GIRONVILLE SUR ESSONNE,ESSONNE
91274,91400,GOMETZ LA VILLE,ESSONNE
91275,91940,GOMETZ LE CHATEL,ESSONNE
91284,91410,LES GRANGES LE ROI,ESSONNE
91286,91350,GRIGNY,ESSONNE
91292,91630,GUIBEVILLE,ESSONNE
91293,91590,GUIGNEVILLE SUR ESSONNE,ESSONNE
91294,91690,GUILLERVAL,ESSONNE
91312,91430,IGNY,ESSONNE
91315,91760,ITTEVILLE,ESSONNE
91318,91510,JANVILLE SUR JUINE,ESSONNE
91319,91640,JANVRY,ESSONNE
91326,91260,JUVISY SUR ORGE,ESSONNE
91330,91510,LARDY,ESSONNE
91332,91630,LEUDEVILLE,ESSONNE
91333,91310,LEUVILLE SUR ORGE,ESSONNE
91338,91470,LIMOURS,ESSONNE
91339,91310,LINAS,ESSONNE
91340,91090,LISSES,ESSONNE
91345,91160,LONGJUMEAU,ESSONNE
91347,91310,LONGPONT SUR ORGE,ESSONNE
91359,91720,MAISSE,ESSONNE
91363,91460,MARCOUSSIS,ESSONNE
91374,91150,MAROLLES EN BEAUCE,ESSONNE
91376,91630,MAROLLES EN HUREPOIX,ESSONNE
91377,91300,MASSY,ESSONNE
91378,91730,MAUCHAMPS,ESSONNE
91386,91540,MENNECY,ESSONNE
91390,91660,MEREVILLE,ESSONNE
91393,91780,MEROBERT,ESSONNE
91399,91150,MESPUITS,ESSONNE
91405,91490,MILLY LA FORET,ESSONNE
91408,91490,MOIGNY SUR ECOLE,ESSONNE
91411,91470,LES MOLIERES,ESSONNE
91412,91590,MONDEVILLE,ESSONNE
91414,91930,MONNERVILLE,ESSONNE
91421,91230,MONTGERON,ESSONNE
91425,91310,MONTLHERY,ESSONNE
91432,91420,MORANGIS,ESSONNE
91433,91150,MORIGNY CHAMPIGNY,ESSONNE
91434,91390,MORSANG SUR ORGE,ESSONNE
91435,91250,MORSANG SUR SEINE,ESSONNE
91441,91750,NAINVILLE LES ROCHES,ESSONNE
91457,91290,LA NORVILLE,ESSONNE
91458,91620,NOZAY,ESSONNE
91461,91290,OLLAINVILLE,ESSONNE
91463,91490,ONCY SUR ECOLE,ESSONNE
91468,91540,ORMOY,ESSONNE
91469,91150,ORMOY LA RIVIERE,ESSONNE
91471,91400,ORSAY,ESSONNE
91473,91590,ORVEAU,ESSONNE
91477,91120,PALAISEAU,ESSONNE
91479,91550,PARAY VIEILLE POSTE,ESSONNE
91482,91470,PECQUEUSE,ESSONNE
91494,91220,LE PLESSIS PATE,ESSONNE
91495,91410,PLESSIS ST BENOIST,ESSONNE
91507,91720,PRUNAY SUR ESSONNE,ESSONNE
91508,91150,PUISELET LE MARAIS,ESSONNE
91511,91740,PUSSAY,ESSONNE
91514,91480,QUINCY SOUS SENART,ESSONNE
91519,91410,RICHARVILLE,ESSONNE
91521,91130,RIS ORANGIS,ESSONNE
91525,91410,ROINVILLE,ESSONNE
91526,91150,ROINVILLIERS,ESSONNE
91533,91690,SACLAS,ESSONNE
91534,91400,SACLAY,ESSONNE
91538,91190,ST AUBIN,ESSONNE
91540,91530,ST CHERON,ESSONNE
91544,91690,ST CYR LA RIVIERE,ESSONNE
91546,91410,ST CYR SOUS DOURDAN,ESSONNE
91547,91410,STE ESCOBILLE,ESSONNE
91549,91700,STE GENEVIEVE DES BOIS,ESSONNE
91552,91180,ST GERMAIN LES ARPAJON,ESSONNE
91553,91250,ST GERMAIN LES CORBEIL,ESSONNE
91556,91780,ST HILAIRE,ESSONNE
91560,91940,ST JEAN DE BEAUREGARD,ESSONNE
91568,91530,ST MAURICE MONTCOURONNE,ESSONNE
91570,91240,ST MICHEL SUR ORGE,ESSONNE
91573,91280,ST PIERRE DU PERRAY,ESSONNE
91577,91250,SAINTRY SUR SEINE,ESSONNE
91578,91910,ST SULPICE DE FAVIERES,ESSONNE
91579,91770,ST VRAIN,ESSONNE
91581,91650,ST YON,ESSONNE
91587,91160,SAULX LES CHARTREUX,ESSONNE
91589,91600,SAVIGNY SUR ORGE,ESSONNE
91593,91530,SERMAISE,ESSONNE
91599,91840,SOISY SUR ECOLE,ESSONNE
91600,91450,SOISY SUR SEINE,ESSONNE
91602,91580,SOUZY LA BRICHE,ESSONNE
91613,91740,CONGERVILLE THIONVILLE,ESSONNE
91617,91250,TIGERY,ESSONNE
91619,91730,TORFOU,ESSONNE
91629,91720,VALPUISEAUX,ESSONNE
91630,91530,LE VAL ST GERMAIN,ESSONNE
91631,91480,VARENNES JARCY,ESSONNE
91634,91640,VAUGRIGNEUSE,ESSONNE
91635,91430,VAUHALLAN,ESSONNE
91639,91820,VAYRES SUR ESSONNE,ESSONNE
91645,91370,VERRIERES LE BUISSON,ESSONNE
91648,91810,VERT LE GRAND,ESSONNE
91649,91710,VERT LE PETIT,ESSONNE
91654,91890,VIDELLES,ESSONNE
91657,91270,VIGNEUX SUR SEINE,ESSONNE
91659,91100,VILLABE,ESSONNE
91661,91140,VILLEBON SUR YVETTE,ESSONNE
91662,91580,VILLECONIN,ESSONNE
91665,91620,LA VILLE DU BOIS,ESSONNE
91666,91140,VILLEJUST,ESSONNE
91667,91360,VILLEMOISSON SUR ORGE,ESSONNE
91671,91580,VILLENEUVE SUR AUVERS,ESSONNE
91679,91190,VILLIERS LE BACLE,ESSONNE
91685,91700,VILLIERS SUR ORGE,ESSONNE
91687,91170,VIRY CHATILLON,ESSONNE
91689,91320,WISSOUS,ESSONNE
91691,91330,YERRES,ESSONNE
91692,91940,LES ULIS,ESSONNE
91900,91830,LE PLESSIS CHENET,ESSONNE
91901,91190,VILLERAS,ESSONNE
91902,91400,ORSIGNY,ESSONNE
91903,91940,VILLEZIERS,ESSONNE
91904,91400,LE VAL D ALBIAN,ESSONNE
91907,91440,MONTJAY,ESSONNE
91908,91430,GOMMONVILLER,ESSONNE
91910,91140,FRETAY,ESSONNE
91911,91160,BALIZY,ESSONNE
91912,91210,MAINVILLE,ESSONNE
92002,92160,ANTONY,HAUTS DE SEINE
92004,92600,ASNIERES SUR SEINE,HAUTS DE SEINE
92007,92220,BAGNEUX,HAUTS DE SEINE
92009,92270,BOIS COLOMBES,HAUTS DE SEINE
92012,92100,BOULOGNE BILLANCOURT,HAUTS DE SEINE
92014,92340,BOURG LA REINE,HAUTS DE SEINE
92019,92290,CHATENAY MALABRY,HAUTS DE SEINE
92020,92320,CHATILLON,HAUTS DE SEINE
92022,92370,CHAVILLE,HAUTS DE SEINE
92023,92140,CLAMART,HAUTS DE SEINE
92024,92110,CLICHY,HAUTS DE SEINE
92025,92700,COLOMBES,HAUTS DE SEINE
92026,92400,COURBEVOIE,HAUTS DE SEINE
92032,92260,FONTENAY AUX ROSES,HAUTS DE SEINE
92033,92380,GARCHES,HAUTS DE SEINE
92035,92250,LA GARENNE COLOMBES,HAUTS DE SEINE
92036,92230,GENNEVILLIERS,HAUTS DE SEINE
